arm,record,seed,gate,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,disp_z_rms_m,disp_3d_rms_m,disp_z_pct_hs,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2
deployed,pmstokes_H8.500,1,FAIL,0.240606785,0.48934108,3.32520199,0.544803441,1.38054466,6.40945196,0.0788033158,0.000235485859,4.10274935,1.41329074
deployed,pmstokes_H8.500,2,FAIL,0.43765077,0.245442554,2.90536618,0.480353445,1.26343715,5.65121698,0.0741243511,0.0002393912,4.10255957,1.41199362
deployed,pmstokes_H8.500,3,FAIL,0.198228911,0.2861,2.6012969,0.501416683,1.26581633,5.89901972,0.0367317796,0.000354121643,4.10273933,1.41282773
deployed,pmstokes_H8.500,4,FAIL,0.584133863,0.356246173,1.73901439,0.506124258,1.28767073,5.95440292,0.105845772,0.00023934526,4.10327768,1.40522873
deployed,pmstokes_H8.500,5,FAIL,0.301586062,0.443194598,5.8366189,0.494735271,1.33048022,5.82041502,0.08285065,0.000186751829,4.10105085,1.41125798
g0.05_m2_a0.5,jonswap_H0.270,1,FAIL,0.177441463,0.434736907,3.50996566,0.0176707506,0.0343602747,6.54472208,0.078793332,0.000162350305,1.2976892,0.330172807
g0.05_m2_a0.5,jonswap_H0.270,2,FAIL,0.292694539,0.21459575,4.05341005,0.0193522777,0.0347645953,7.16751003,0.060923934,0.000134314541,1.28320587,0.331642151
g0.05_m2_a0.5,jonswap_H0.270,3,FAIL,0.132384047,0.211333007,4.92827702,0.0172687918,0.0358246565,6.39584875,0.0409590527,0.000108258922,1.25606072,0.340860814
g0.05_m2_a0.5,jonswap_H0.270,4,FAIL,0.278131574,0.271754205,2.63354516,0.018052958,0.0344108716,6.68628073,0.0659565181,0.000135526308,1.26511419,0.330715954
g0.05_m2_a0.5,jonswap_H0.270,5,FAIL,0.371136814,0.345359802,5.81266642,0.0165533908,0.0340938568,6.13088512,0.0858849585,0.000163534438,1.25769985,0.331572473
g0.05_m2_a0.5,jonswap_H1.500,1,FAIL,0.166300386,0.35092321,3.43317747,0.0943540558,0.199915558,6.29027033,0.0627720729,0.000155240501,2.18139935,0.684075892
g0.05_m2_a0.5,jonswap_H1.500,2,FAIL,0.364287496,0.306035519,2.92467451,0.0951870978,0.190493375,6.34580612,0.0794749931,0.000135004826,2.18514132,0.685219526
g0.05_m2_a0.5,jonswap_H1.500,3,FAIL,0.166279897,0.320369691,3.07578969,0.0884859264,0.208428413,5.89906168,0.0580116734,0.000125311824,2.17887568,0.688429117
g0.05_m2_a0.5,jonswap_H1.500,4,FAIL,0.338033557,0.373784155,1.87237656,0.091836907,0.191361964,6.12246037,0.0855656713,0.000137050782,2.18383503,0.665489316
g0.05_m2_a0.5,jonswap_H1.500,5,FAIL,0.335869163,0.466073364,6.43746185,0.085988,0.194388434,5.73253298,0.0964791551,0.000129167136,2.17812371,0.679515004
g0.05_m2_a0.5,jonswap_H4.000,1,FAIL,0.341083318,0.258733094,2.71654058,0.249487206,0.544762552,6.23718023,0.0678662062,0.000155701637,3.5906105,1.06248486
g0.05_m2_a0.5,jonswap_H4.000,2,FAIL,0.160274401,0.487473518,3.83260155,0.245249942,0.526783943,6.13124847,0.0843864977,0.000135360679,3.59119201,1.0617187
g0.05_m2_a0.5,jonswap_H4.000,3,FAIL,0.152508438,0.532249153,3.87865925,0.230856657,0.587340057,5.77141666,0.0905756876,0.000125614722,3.58975983,1.06095934
g0.05_m2_a0.5,jonswap_H4.000,4,FAIL,0.177904621,0.571100652,2.53540397,0.240538448,0.533369243,6.01346111,0.0997379571,0.000143824713,3.59064627,1.06167448
g0.05_m2_a0.5,jonswap_H4.000,5,FAIL,0.482603669,0.667315602,3.79088259,0.221230686,0.525276124,5.53076696,0.139555261,0.000191042345,3.58965158,1.05997014
g0.05_m2_a0.5,jonswap_H8.500,1,FAIL,0.288765401,0.257557869,3.66921926,0.533600867,1.16599703,6.27765703,0.0580231324,0.000155625719,4.22208929,1.34271467
g0.05_m2_a0.5,jonswap_H8.500,2,FAIL,0.248785838,0.502119422,3.23903942,0.48146975,1.12626815,5.66435003,0.0913468152,0.000139203039,4.22125196,1.33949733
g0.05_m2_a0.5,jonswap_H8.500,3,FAIL,0.125277489,0.60401386,1.93501902,0.503547668,1.22785974,5.92408991,0.0981392711,0.000142623321,4.22270012,1.34001398
g0.05_m2_a0.5,jonswap_H8.500,4,FAIL,0.246169984,0.583102345,2.34214234,0.510139108,1.12026358,6.00163651,0.105126925,0.000142974532,4.22099257,1.33864534
g0.05_m2_a0.5,jonswap_H8.500,5,FAIL,0.423857152,0.688144624,6.38836098,0.481495589,1.13348603,5.66465378,0.134935424,0.000153367379,4.22358608,1.33993495
g0.05_m2_a0.5,pmstokes_H0.270,1,FAIL,0.165151075,0.468759865,3.15252209,0.0175011922,0.0341292247,6.4819231,0.0833783075,0.000157841394,1.19016337,0.374455363
g0.05_m2_a0.5,pmstokes_H0.270,2,FAIL,0.312910706,0.18651481,3.95627904,0.0189305414,0.0340210125,7.01131153,0.061181847,0.000136094677,1.17496097,0.373425692
g0.05_m2_a0.5,pmstokes_H0.270,3,FAIL,0.140584245,0.183937103,4.70722818,0.0168538839,0.0350816883,6.24217892,0.0377319492,0.000117412128,1.14918911,0.363360405
g0.05_m2_a0.5,pmstokes_H0.270,4,FAIL,0.29995504,0.221055746,2.45383692,0.0178539641,0.0339083746,6.61257935,0.0631290674,0.000137577925,1.157704,0.375236511
g0.05_m2_a0.5,pmstokes_H0.270,5,FAIL,0.350652874,0.302413642,4.97348738,0.0163965579,0.0331984274,6.07279921,0.0784521997,0.000174210363,1.14953399,0.374746531
g0.05_m2_a0.5,pmstokes_H1.500,1,FAIL,0.160656631,0.482661247,3.15805411,0.092513822,0.191003054,6.16758776,0.0832356513,0.000156358408,2.04426289,0.747584164
g0.05_m2_a0.5,pmstokes_H1.500,2,FAIL,0.342782825,0.182700187,2.75950503,0.0906714424,0.180688843,6.04476261,0.0647963956,0.000135970666,2.04543304,0.746993423
g0.05_m2_a0.5,pmstokes_H1.500,3,FAIL,0.158219069,0.175960407,3.13188481,0.0861839131,0.195903391,5.74559402,0.0364242941,0.000127835636,2.04294515,0.746214867
g0.05_m2_a0.5,pmstokes_H1.500,4,FAIL,0.316711932,0.228707969,1.76445162,0.0899692327,0.18443808,5.99794865,0.0661610067,0.000142256991,2.04352808,0.74779582
g0.05_m2_a0.5,pmstokes_H1.500,5,FAIL,0.363039106,0.334864557,5.92275667,0.0837278366,0.183404028,5.58185577,0.082420595,0.000136388291,2.04251885,0.746023476
g0.05_m2_a0.5,pmstokes_H4.000,1,FAIL,0.258829564,0.529716015,2.18739939,0.249695614,0.520912349,6.24239016,0.0950085074,0.000154403795,3.28942418,1.05846632
g0.05_m2_a0.5,pmstokes_H4.000,2,FAIL,0.242318586,0.164678425,3.48072147,0.23628217,0.480473369,5.90705442,0.0464206971,0.000143676458,3.2908864,1.06255674
g0.05_m2_a0.5,pmstokes_H4.000,3,FAIL,0.145597667,0.16999507,4.37143326,0.232994869,0.54034692,5.82487154,0.0327516235,0.000126963932,3.29019737,1.06391275
g0.05_m2_a0.5,pmstokes_H4.000,4,FAIL,0.214428842,0.215040922,1.91855836,0.241916999,0.495578378,6.047925,0.0487143397,0.000147943501,3.2902925,1.06313705
g0.05_m2_a0.5,pmstokes_H4.000,5,FAIL,0.464541882,0.290942371,2.7757113,0.216036007,0.480979532,5.40090036,0.091963321,0.000171723252,3.29173493,1.06039894
g0.05_m2_a0.5,pmstokes_H8.500,1,FAIL,0.162053868,0.476056397,3.25667548,0.536393642,1.09448338,6.3105135,0.0789398551,0.000171174339,4.10274935,1.41329074
g0.05_m2_a0.5,pmstokes_H8.500,2,FAIL,0.402135521,0.21029076,2.81363678,0.467876136,0.993592739,5.50442505,0.0730711818,0.000144519916,4.10255957,1.41199362
g0.05_m2_a0.5,pmstokes_H8.500,3,FAIL,0.161536589,0.202550471,2.53123474,0.496421933,1.14241087,5.84025812,0.0349575244,0.000205156262,4.10273933,1.41282773
g0.05_m2_a0.5,pmstokes_H8.500,4,FAIL,0.549419284,0.283962399,1.7592932,0.494512349,1.03746271,5.81779242,0.103480361,0.000151668864,4.10327768,1.40522873
g0.05_m2_a0.5,pmstokes_H8.500,5,FAIL,0.339138925,0.379284143,5.77089739,0.480238736,1.02544856,5.64986753,0.0828196928,0.000135290204,4.10105085,1.41125798
g0.05_m2_a0.71,jonswap_H0.270,1,FAIL,0.179125905,0.42968598,3.52119374,0.0178160574,0.0344405137,6.59853983,0.0780740753,0.000162265089,1.2976892,0.330172807
g0.05_m2_a0.71,jonswap_H0.270,2,FAIL,0.292503089,0.216142625,4.0562973,0.0192020107,0.0346916392,7.11185551,0.0610382631,0.000134390808,1.28320587,0.331642151
g0.05_m2_a0.71,jonswap_H0.270,3,FAIL,0.132624567,0.212219596,4.92771626,0.0173648242,0.0358863473,6.43141603,0.0410903282,0.000108348569,1.25606072,0.340860814
g0.05_m2_a0.71,jonswap_H0.270,4,FAIL,0.279695183,0.265890807,2.61832404,0.0180989709,0.0344425067,6.70332241,0.0654517859,0.000135492664,1.26511419,0.330715954
g0.05_m2_a0.71,jonswap_H0.270,5,FAIL,0.37216711,0.350665241,5.8264451,0.0166097004,0.034127105,6.15174055,0.0866201669,0.000163557532,1.25769985,0.331572473
g0.05_m2_a0.71,jonswap_H1.500,1,FAIL,0.166801974,0.350095242,3.43540978,0.0946785659,0.200073108,6.31190395,0.0626566932,0.000155208618,2.18139935,0.684075892
g0.05_m2_a0.71,jonswap_H1.500,2,FAIL,0.364235789,0.306485027,2.92570877,0.0949789584,0.19040817,6.33193016,0.0795121789,0.000135055554,2.18514132,0.685219526
g0.05_m2_a0.71,jonswap_H1.500,3,FAIL,0.165931746,0.323450774,3.06780958,0.0887848958,0.208521888,5.918993,0.0584483892,0.000125594161,2.17887568,0.688429117
g0.05_m2_a0.71,jonswap_H1.500,4,FAIL,0.33937332,0.366470456,1.85516179,0.0919715986,0.19144468,6.13143969,0.084793672,0.000136980583,2.18383503,0.665489316
g0.05_m2_a0.71,jonswap_H1.500,5,FAIL,0.335842431,0.465405047,6.43535328,0.0863709226,0.194527522,5.75806141,0.0963778645,0.000129258799,2.17812371,0.679515004
g0.05_m2_a0.71,jonswap_H4.000,1,FAIL,0.341015458,0.259520411,2.71568799,0.250011921,0.545082867,6.25029802,0.0679221898,0.000155735834,3.5906105,1.06248486
g0.05_m2_a0.71,jonswap_H4.000,2,FAIL,0.160794467,0.485292643,3.82784963,0.245517448,0.52697295,6.13793612,0.0840541422,0.000135435446,3.59119201,1.0617187
g0.05_m2_a0.71,jonswap_H4.000,3,FAIL,0.152214244,0.5281232,3.88869452,0.231640354,0.587585866,5.79100895,0.0898692235,0.000125584891,3.58975983,1.06095934
g0.05_m2_a0.71,jonswap_H4.000,4,FAIL,0.178589329,0.568363786,2.52863503,0.241175756,0.533654213,6.02939367,0.0993189067,0.000143775134,3.59064627,1.06167448
g0.05_m2_a0.71,jonswap_H4.000,5,FAIL,0.482647717,0.668080747,3.79305315,0.221888348,0.525508046,5.54720879,0.139665842,0.000190961742,3.58965158,1.05997014
g0.05_m2_a0.71,jonswap_H8.500,1,FAIL,0.288835257,0.258628756,3.66609931,0.534365237,1.16650832,6.2866497,0.0581368208,0.000155661954,4.22208929,1.34271467
g0.05_m2_a0.71,jonswap_H8.500,2,FAIL,0.248971656,0.499809474,3.2342844,0.482241452,1.12649548,5.67342854,0.0910076201,0.000139250304,4.22125196,1.33949733
g0.05_m2_a0.71,jonswap_H8.500,3,FAIL,0.125528976,0.599739432,1.94449842,0.504055083,1.2277174,5.93005991,0.0974186808,0.000142581863,4.22270012,1.34001398
g0.05_m2_a0.71,jonswap_H8.500,4,FAIL,0.246453449,0.580202222,2.33533001,0.510685861,1.12027681,6.00806904,0.104693219,0.000142915698,4.22099257,1.33864534
g0.05_m2_a0.71,jonswap_H8.500,5,FAIL,0.424024701,0.687476099,6.38708687,0.482490927,1.1337285,5.67636395,0.134856209,0.000153393135,4.22358608,1.33993495
g0.05_m2_a0.71,pmstokes_H0.270,1,FAIL,0.16669184,0.463748008,3.16325212,0.0176080856,0.0341771133,6.52151299,0.0826275721,0.000157744609,1.19016337,0.374455363
g0.05_m2_a0.71,pmstokes_H0.270,2,FAIL,0.312732756,0.187331557,3.95796037,0.0187738724,0.0339332744,6.95328569,0.0612120517,0.000136139628,1.17496097,0.373425692
g0.05_m2_a0.71,pmstokes_H0.270,3,FAIL,0.140843898,0.182267055,4.71308088,0.0169481486,0.0351320952,6.27709198,0.0375087298,0.000117445707,1.14918911,0.363360405
g0.05_m2_a0.71,pmstokes_H0.270,4,FAIL,0.300063789,0.220797002,2.45223904,0.0178810786,0.033918038,6.62262154,0.0631176308,0.000137602925,1.157704,0.375236511
g0.05_m2_a0.71,pmstokes_H0.270,5,FAIL,0.35226959,0.309103012,4.99223423,0.0164297875,0.0332107842,6.08510637,0.0794030577,0.0001741335,1.14953399,0.374746531
g0.05_m2_a0.71,pmstokes_H1.500,1,FAIL,0.161026686,0.481537193,3.160151,0.0927898586,0.191145331,6.18599033,0.0830506012,0.000156355076,2.04426289,0.747584164
g0.05_m2_a0.71,pmstokes_H1.500,2,FAIL,0.342588395,0.183792949,2.76224303,0.0904790759,0.180604428,6.03193808,0.0648467392,0.000135991359,2.04543304,0.746993423
g0.05_m2_a0.71,pmstokes_H1.500,3,FAIL,0.158094615,0.179409638,3.12396073,0.0864534602,0.196015939,5.76356363,0.0368513614,0.00012802759,2.04294515,0.746214867
g0.05_m2_a0.71,pmstokes_H1.500,4,FAIL,0.317803562,0.22438997,1.75384176,0.0901046321,0.184494928,6.00697517,0.0658819377,0.000142218574,2.04352808,0.74779582
g0.05_m2_a0.71,pmstokes_H1.500,5,FAIL,0.362947524,0.335047603,5.92327976,0.0840409249,0.183527634,5.60272789,0.0824249759,0.000136444956,2.04251885,0.746023476
g0.05_m2_a0.71,pmstokes_H4.000,1,FAIL,0.259306788,0.528384805,2.19024348,0.250082523,0.521124482,6.25206327,0.0948185548,0.000154386886,3.28942418,1.05846632
g0.05_m2_a0.71,pmstokes_H4.000,2,FAIL,0.242159277,0.165104568,3.48199868,0.236569524,0.480683386,5.91423798,0.0464333668,0.00014369456,3.2908864,1.06255674
g0.05_m2_a0.71,pmstokes_H4.000,3,FAIL,0.145796999,0.170801118,4.36989689,0.233479962,0.540537298,5.83699894,0.0328803658,0.000127003237,3.29019737,1.06391275
g0.05_m2_a0.71,pmstokes_H4.000,4,FAIL,0.214683905,0.213939205,1.91579139,0.242396206,0.495848328,6.05990505,0.0486095846,0.000147946994,3.2902925,1.06313705
g0.05_m2_a0.71,pmstokes_H4.000,5,FAIL,0.464896411,0.292485893,2.78026104,0.216718793,0.481286436,5.4179697,0.0921544582,0.00017169214,3.29173493,1.06039894
g0.05_m2_a0.71,pmstokes_H8.500,1,FAIL,0.162198111,0.47533375,3.25804663,0.536862135,1.09475315,6.31602478,0.0788126886,0.000171163309,4.10274935,1.41329074
g0.05_m2_a0.71,pmstokes_H8.500,2,FAIL,0.402117789,0.210641429,2.8142767,0.468667567,0.994049311,5.51373577,0.0730919018,0.000144506863,4.10255957,1.41199362
g0.05_m2_a0.71,pmstokes_H8.500,3,FAIL,0.161578625,0.201992542,2.53352857,0.497081965,1.14267933,5.84802294,0.0348718837,0.000205144766,4.10273933,1.41282773
g0.05_m2_a0.71,pmstokes_H8.500,4,FAIL,0.549536765,0.283664614,1.75833559,0.494712651,1.0376066,5.82014894,0.103473611,0.000151646862,4.10327768,1.40522873
g0.05_m2_a0.71,pmstokes_H8.500,5,FAIL,0.339263409,0.380048722,5.77265835,0.481141359,1.02592504,5.6604867,0.0829322636,0.000135328228,4.10105085,1.41125798
g0.07_m2_a0.5,jonswap_H0.270,1,FAIL,0.178132623,0.436956942,3.50379705,0.0176733956,0.0335190594,6.54570198,0.0789092034,0.000165539415,1.2976892,0.330172807
g0.07_m2_a0.5,jonswap_H0.270,2,FAIL,0.294403553,0.21182546,4.04959679,0.0193567853,0.0341272727,7.16917944,0.0607882477,0.000141085417,1.28320587,0.331642151
g0.07_m2_a0.5,jonswap_H0.270,3,FAIL,0.132623255,0.210441187,4.93310118,0.017272573,0.0345931761,6.39724922,0.0405988842,0.000115552844,1.25606072,0.340860814
g0.07_m2_a0.5,jonswap_H0.270,4,FAIL,0.277597666,0.272880793,2.63304496,0.0180521738,0.0333429873,6.68599033,0.0659816787,0.000139505486,1.26511419,0.330715954
g0.07_m2_a0.5,jonswap_H0.270,5,FAIL,0.372810036,0.351166129,5.82408714,0.016543597,0.0328880474,6.12725782,0.0866557136,0.000164377692,1.25769985,0.331572473
g0.07_m2_a0.5,jonswap_H1.500,1,FAIL,0.167962715,0.352692783,3.43269801,0.0943640545,0.194668129,6.29093695,0.0626258627,0.000158869181,2.18139935,0.684075892
g0.07_m2_a0.5,jonswap_H1.500,2,FAIL,0.366605669,0.304328591,2.92163682,0.0952075943,0.188109815,6.34717274,0.0793757662,0.0001412071,2.18514132,0.685219526
g0.07_m2_a0.5,jonswap_H1.500,3,FAIL,0.167710066,0.320696115,3.08061862,0.0884974971,0.199470475,5.89983273,0.0576333068,0.00013163597,2.17887568,0.688429117
g0.07_m2_a0.5,jonswap_H1.500,4,FAIL,0.337129533,0.378186166,1.87834096,0.091821678,0.185017258,6.12144518,0.085947901,0.00013918386,2.18383503,0.665489316
g0.07_m2_a0.5,jonswap_H1.500,5,FAIL,0.337675154,0.475670516,6.45937777,0.0859188437,0.187951252,5.72792292,0.0977851599,0.000132719826,2.17812371,0.679515004
g0.07_m2_a0.5,jonswap_H4.000,1,FAIL,0.344806373,0.25852409,2.72380781,0.249404758,0.535386503,6.23511887,0.067648977,0.00015911927,3.5906105,1.06248486
g0.07_m2_a0.5,jonswap_H4.000,2,FAIL,0.160091802,0.49068296,3.83819628,0.245223761,0.523086369,6.13059425,0.084652774,0.00014120288,3.59119201,1.0617187
g0.07_m2_a0.5,jonswap_H4.000,3,FAIL,0.152028486,0.536943138,3.87639856,0.230823904,0.568600476,5.77059746,0.0906400234,0.00013157494,3.58975983,1.06095934
g0.07_m2_a0.5,jonswap_H4.000,4,FAIL,0.177963644,0.570185483,2.52794671,0.24067302,0.520979643,6.01682568,0.099463895,0.000145601953,3.59064627,1.06167448
g0.07_m2_a0.5,jonswap_H4.000,5,FAIL,0.481999427,0.66980958,3.78893733,0.221259937,0.517565906,5.53149843,0.139472276,0.000195726738,3.58965158,1.05997014
g0.07_m2_a0.5,jonswap_H8.500,1,FAIL,0.293454885,0.258054346,3.67332697,0.533571243,1.14924669,6.27730846,0.0578026399,0.000158809678,4.22208929,1.34271467
g0.07_m2_a0.5,jonswap_H8.500,2,FAIL,0.249278635,0.505034447,3.24353123,0.481450796,1.10836852,5.66412687,0.0915231258,0.000144588805,4.22125196,1.33949733
g0.07_m2_a0.5,jonswap_H8.500,3,FAIL,0.125920579,0.609405518,1.93330455,0.503397107,1.19539869,5.92231894,0.0980645418,0.000148342704,4.22270012,1.34001398
g0.07_m2_a0.5,jonswap_H8.500,4,FAIL,0.246023163,0.583130658,2.33627105,0.510230124,1.09651482,6.002707,0.104982175,0.000143684418,4.22099257,1.33864534
g0.07_m2_a0.5,jonswap_H8.500,5,FAIL,0.421878606,0.691346645,6.38551521,0.481573671,1.12188399,5.66557264,0.134701937,0.00015720255,4.22358608,1.33993495
g0.07_m2_a0.5,pmstokes_H0.270,1,FAIL,0.165564984,0.472815901,3.14265037,0.0175064709,0.033032313,6.48387814,0.0837680697,0.000161229327,1.19016337,0.374455363
g0.07_m2_a0.5,pmstokes_H0.270,2,FAIL,0.31487453,0.182841152,3.95104265,0.0189352762,0.0332079455,7.01306486,0.0610635728,0.0001428049,1.17496097,0.373425692
g0.07_m2_a0.5,pmstokes_H0.270,3,FAIL,0.140889108,0.184218422,4.70798826,0.0168554485,0.0336887576,6.24275875,0.0375553966,0.000123840655,1.14918911,0.363360405
g0.07_m2_a0.5,pmstokes_H0.270,4,FAIL,0.300381571,0.218592852,2.4456625,0.0178584084,0.0326095633,6.61422539,0.0628969222,0.000141426572,1.157704,0.375236511
g0.07_m2_a0.5,pmstokes_H0.270,5,FAIL,0.351398349,0.305722803,4.98030043,0.0163920727,0.0318961665,6.07113791,0.0788280666,0.000175153153,1.14953399,0.374746531
g0.07_m2_a0.5,pmstokes_H1.500,1,FAIL,0.162041277,0.485469848,3.15503335,0.0925342217,0.18567358,6.1689477,0.0832006335,0.000160108422,2.04426289,0.747584164
g0.07_m2_a0.5,pmstokes_H1.500,2,FAIL,0.345150262,0.179580763,2.75563431,0.0906822681,0.177023903,6.04548454,0.0647435114,0.000142324207,2.04543304,0.746993423
g0.07_m2_a0.5,pmstokes_H1.500,3,FAIL,0.15947488,0.175019905,3.13806796,0.0862022862,0.187558591,5.74681902,0.0359950922,0.000134303278,2.04294515,0.746214867
g0.07_m2_a0.5,pmstokes_H1.500,4,FAIL,0.316312551,0.230789721,1.76490152,0.089962624,0.176229581,5.99750805,0.0662421882,0.000143992278,2.04352808,0.74779582
g0.07_m2_a0.5,pmstokes_H1.500,5,FAIL,0.36392042,0.340775192,5.93601084,0.0836892053,0.17700012,5.57928038,0.0830925927,0.000139444746,2.04251885,0.746023476
g0.07_m2_a0.5,pmstokes_H4.000,1,FAIL,0.261432081,0.534418166,2.18306279,0.249748603,0.511912048,6.24371529,0.0950636864,0.000158178285,3.28942418,1.05846632
